key,player,pick,pos,college,year,team,n_college_picks,short_college,age,bench,broad,carav,def_int,def_int_td,def_int_yards,forty,fumbles_forced,fumbles_rec,fumbles_rec_tds,fumbles_rec_yds,games,height,kick_ret,kick_ret_td,kick_ret_yds,pass_att,pass_cmp,pass_defended,pass_int,pass_td,pass_yds,punt_ret,punt_ret_td,punt_ret_yds,rec,rec_td,rec_yds,rush_att,rush_td,rush_yds,sacks,seasons,shuttle,tackles_assists,tackles_combined,tackles_loss,tackles_solo,threecone,vertical,weight
http://www.sports-reference.com/cfb/players/geneo-grissom-1.html,Geneo Grissom,97.0,DE,Oklahoma,2015.0,NWE,269,Oklahoma,23.0,20.268169598943842,115.84729867783452,3.0,0.0,0.0,0.0,4.772334505516501,0.0,0.0,0.0,0.0,40.0,74.57575807319881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.377298442945387,0.0,0.0,0.0,0.0,7.222432841162172,33.60095806470517,251.65830499645347
http://www.sports-reference.com/cfb/players/geno-hayes-1.html,Geno Hayes,175.0,LB,Florida St.,2008.0,TAM,122,Florida St.,21.0,19.09626532407364,110.99281787153791,30.0,0.0,0.0,0.0,4.773341669231969,0.0,0.0,0.0,0.0,36.0,71.58859766562185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.418102583313183,0.0,0.0,0.0,0.0,7.383229781624334,30.686111883837725,217.02108352545156
http://www.sports-reference.com/cfb/players/geno-smith-1.html,Geno Smith,39.0,QB,West Virginia,2013.0,NYJ,124,West Virginia,22.0,19.682217461508827,113.42005827468613,52.0,0.0,0.0,0.0,4.772838087374239,0.0,0.0,0.0,0.0,44.0,73.08217786941034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.397700513129287,0.0,0.0,0.0,0.0,7.302831311393257,32.14353497427143,234.33969426095302
http://www.sports-reference.com/cfb/players/geoff-schwartz-1.html,Geoff Schwartz,241.0,T,Oregon,2008.0,CAR,191,Oregon,22.0,19.682217461508827,113.42005827468613,18.0,0.0,0.0,0.0,4.772838087374239,0.0,0.0,0.0,0.0,13.0,73.08217786941034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.397700513129287,0.0,0.0,0.0,0.0,7.302831311393257,32.14353497427143,234.33969426095302
http://www.sports-reference.com/cfb/players/geoff-swaim-1.html,Geoff Swaim,246.0,TE,Texas,2015.0,DAL,190,Texas,21.0,19.09626532407364,110.99281787153791,6.0,0.0,0.0,0.0,4.773341669231969,0.0,0.0,0.0,0.0,16.0,71.58859766562185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.418102583313183,0.0,0.0,0.0,0.0,7.383229781624334,30.686111883837725,217.02108352545156
http://www.sports-reference.com/cfb/players/george-iloka-1.html,George Iloka,167.0,DB,Boise St.,2012.0,CIN,50,Boise St.,22.0,19.682217461508827,113.42005827468613,29.0,0.0,0.0,0.0,4.772838087374239,0.0,0.0,0.0,0.0,53.0,73.08217786941034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.397700513129287,0.0,0.0,0.0,0.0,7.302831311393257,32.14353497427143,234.33969426095302
http://www.sports-reference.com/cfb/players/george-selvie-1.html,George Selvie,226.0,DE,South Florida,2010.0,STL,67,South Florida,23.0,20.268169598943842,115.84729867783452,17.0,0.0,0.0,0.0,4.772334505516501,0.0,0.0,0.0,0.0,51.0,74.57575807319881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.377298442945387,0.0,0.0,0.0,0.0,7.222432841162172,33.60095806470517,251.65830499645347
http://www.sports-reference.com/cfb/players/george-wrighster-1.html,George Wrighster,104.0,TE,Oregon,2003.0,JAX,191,Oregon,22.0,19.682217461508827,113.42005827468613,8.0,0.0,0.0,0.0,4.772838087374239,0.0,0.0,0.0,0.0,24.0,73.08217786941034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.397700513129287,0.0,0.0,0.0,0.0,7.302831311393257,32.14353497427143,234.33969426095302
http://www.sports-reference.com/cfb/players/gerald-alexander-1.html,Gerald Alexander,61.0,DB,Boise St.,2007.0,DET,50,Boise St.,23.0,20.268169598943842,115.84729867783452,11.0,0.0,0.0,0.0,4.772334505516501,0.0,0.0,0.0,0.0,51.0,74.57575807319881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.377298442945387,0.0,0.0,0.0,0.0,7.222432841162172,33.60095806470517,251.65830499645347
http://www.sports-reference.com/cfb/players/gerald-christian-1.html,Gerald Christian,256.0,TE,Louisville,2015.0,ARI,142,Louisville,24.0,20.854121736379057,118.27453908098279,0.0,0.0,0.0,0.0,4.771830923658768,0.0,0.0,0.0,0.0,32.0,76.06933827698731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.356896372761489,0.0,0.0,0.0,0.0,7.1420343709310945,35.058381155138875,268.9769157319548
http://www.sports-reference.com/cfb/players/gerald-hayes-1.html,Gerald Hayes,70.0,LB,Pittsburgh,2003.0,ARI,143,Pittsburgh,22.0,19.682217461508827,113.42005827468613,27.0,0.0,0.0,0.0,4.772838087374239,0.0,0.0,0.0,0.0,13.0,73.08217786941034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.397700513129287,0.0,0.0,0.0,0.0,7.302831311393257,32.14353497427143,234.33969426095302
http://www.sports-reference.com/cfb/players/gerald-hodges-1.html,Gerald Hodges,120.0,LB,Penn St.,2013.0,MIN,123,Penn St.,22.0,19.682217461508827,113.42005827468613,18.0,0.0,0.0,0.0,4.772838087374239,0.0,0.0,0.0,0.0,41.0,73.08217786941034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.397700513129287,0.0,0.0,0.0,0.0,7.302831311393257,32.14353497427143,234.33969426095302
http://www.sports-reference.com/cfb/players/gerald-mccoy-1.html,Gerald McCoy,3.0,DT,Oklahoma,2010.0,TAM,269,Oklahoma,22.0,19.682217461508827,113.42005827468613,69.0,0.0,0.0,0.0,4.772838087374239,0.0,0.0,0.0,0.0,40.0,73.08217786941034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.397700513129287,0.0,0.0,0.0,0.0,7.302831311393257,32.14353497427143,234.33969426095302
http://www.sports-reference.com/cfb/players/gerald-mcrath-1.html,Gerald McRath,130.0,LB,Southern Miss,2009.0,TEN,57,Southern Miss,23.0,20.268169598943842,115.84729867783452,7.0,0.0,0.0,0.0,4.772334505516501,0.0,0.0,0.0,0.0,42.0,74.57575807319881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.377298442945387,0.0,0.0,0.0,0.0,7.222432841162172,33.60095806470517,251.65830499645347
http://www.sports-reference.com/cfb/players/gerald-sensabaugh-1.html,Gerald Sensabaugh,157.0,DB,North Carolina,2005.0,JAX,160,North Carolina,22.0,19.682217461508827,113.42005827468613,31.0,0.0,0.0,0.0,4.772838087374239,0.0,0.0,0.0,0.0,12.0,73.08217786941034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.397700513129287,0.0,0.0,0.0,0.0,7.302831311393257,32.14353497427143,234.33969426095302
http://www.sports-reference.com/cfb/players/geremy-davis-1.html,Geremy Davis,186.0,WR,Connecticut,2015.0,NYG,64,Connecticut,23.0,20.268169598943842,115.84729867783452,0.0,0.0,0.0,0.0,4.772334505516501,0.0,0.0,0.0,0.0,47.0,74.57575807319881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.377298442945387,0.0,0.0,0.0,0.0,7.222432841162172,33.60095806470517,251.65830499645347
http://www.sports-reference.com/cfb/players/gerod-holliman-1.html,Gerod Holliman,239.0,S,Louisville,2015.0,PIT,142,Louisville,21.0,19.09626532407364,110.99281787153791,0.0,0.0,0.0,0.0,4.773341669231969,0.0,0.0,0.0,0.0,27.0,71.58859766562185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.418102583313183,0.0,0.0,0.0,0.0,7.383229781624334,30.686111883837725,217.02108352545156
http://www.sports-reference.com/cfb/players/gerome-sapp-1.html,Gerome Sapp,182.0,DB,Notre Dame,2003.0,BAL,240,Notre Dame,22.0,19.682217461508827,113.42005827468613,6.0,0.0,0.0,0.0,4.772838087374239,0.0,0.0,0.0,0.0,35.0,73.08217786941034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.397700513129287,0.0,0.0,0.0,0.0,7.302831311393257,32.14353497427143,234.33969426095302
http://www.sports-reference.com/cfb/players/gerrick-mcphearson-1.html,Gerrick McPhearson,232.0,DB,Maryland,2006.0,NYG,117,Maryland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
http://www.sports-reference.com/cfb/players/gerris-wilkinson-1.html,Gerris Wilkinson,96.0,LB,Georgia Tech,2006.0,NYG,104,Georgia Tech,23.0,20.268169598943842,115.84729867783452,6.0,0.0,0.0,0.0,4.772334505516501,0.0,0.0,0.0,0.0,24.0,74.57575807319881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.377298442945387,0.0,0.0,0.0,0.0,7.222432841162172,33.60095806470517,251.65830499645347
http://www.sports-reference.com/cfb/players/gibran-hamdan-1.html,Gibran Hamdan,232.0,QB,Indiana,2003.0,WAS,71,Indiana,22.0,19.682217461508827,113.42005827468613,0.0,0.0,0.0,0.0,4.772838087374239,0.0,0.0,0.0,0.0,30.0,73.08217786941034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.397700513129287,0.0,0.0,0.0,0.0,7.302831311393257,32.14353497427143,234.33969426095302
http://www.sports-reference.com/cfb/players/gibril-wilson-1.html,Gibril Wilson,136.0,DB,Tennessee,2004.0,NYG,207,Tennessee,22.0,19.682217461508827,113.42005827468613,32.0,0.0,0.0,0.0,4.772838087374239,0.0,0.0,0.0,0.0,13.0,73.08217786941034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.397700513129287,0.0,0.0,0.0,0.0,7.302831311393257,32.14353497427143,234.33969426095302
http://www.sports-reference.com/cfb/players/gilbert-gardner-1.html,Gilbert Gardner,69.0,LB,Purdue,2004.0,IND,112,Purdue,22.0,19.682217461508827,113.42005827468613,8.0,0.0,0.0,0.0,4.772838087374239,0.0,0.0,0.0,0.0,34.0,73.08217786941034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.397700513129287,0.0,0.0,0.0,0.0,7.302831311393257,32.14353497427143,234.33969426095302
http://www.sports-reference.com/cfb/players/glen-coffee-1.html,Glen Coffee,74.0,RB,Alabama,2009.0,SFO,337,Alabama,22.0,19.682217461508827,113.42005827468613,2.0,0.0,0.0,0.0,4.772838087374239,0.0,0.0,0.0,0.0,35.0,73.08217786941034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.397700513129287,0.0,0.0,0.0,0.0,7.302831311393257,32.14353497427143,234.33969426095302
http://www.sports-reference.com/cfb/players/glenn-dorsey-1.html,Glenn Dorsey,5.0,DT,LSU,2008.0,KAN,331,LSU,23.0,20.268169598943842,115.84729867783452,37.0,0.0,0.0,0.0,4.772334505516501,0.0,0.0,0.0,0.0,40.0,74.57575807319881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.377298442945387,0.0,0.0,0.0,0.0,7.222432841162172,33.60095806470517,251.65830499645347
http://www.sports-reference.com/cfb/players/glenn-earl-1.html,Glenn Earl,122.0,DB,Notre Dame,2004.0,HOU,240,Notre Dame,23.0,20.268169598943842,115.84729867783452,10.0,0.0,0.0,0.0,4.772334505516501,0.0,0.0,0.0,0.0,36.0,74.57575807319881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.377298442945387,0.0,0.0,0.0,0.0,7.222432841162172,33.60095806470517,251.65830499645347
http://www.sports-reference.com/cfb/players/glover-quin-1.html,Glover Quin,112.0,DB,New Mexico,2009.0,HOU,30,SMALL SCHOOL,23.0,20.268169598943842,115.84729867783452,51.0,0.0,0.0,0.0,4.772334505516501,0.0,0.0,0.0,0.0,36.0,74.57575807319881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.377298442945387,0.0,0.0,0.0,0.0,7.222432841162172,33.60095806470517,251.65830499645347
http://www.sports-reference.com/cfb/players/golden-tate-1.html,Golden Tate,60.0,WR,Notre Dame,2010.0,SEA,240,Notre Dame,22.0,19.682217461508827,113.42005827468613,58.0,0.0,0.0,0.0,4.772838087374239,0.0,0.0,0.0,0.0,37.0,73.08217786941034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.397700513129287,0.0,0.0,0.0,0.0,7.302831311393257,32.14353497427143,234.33969426095302
http://www.sports-reference.com/cfb/players/gosder-cherilus-1.html,Gosder Cherilus,17.0,T,Boston Col.,2008.0,DET,107,Boston Col.,24.0,20.854121736379057,118.27453908098279,48.0,0.0,0.0,0.0,4.771830923658768,0.0,0.0,0.0,0.0,32.0,76.06933827698731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.356896372761489,0.0,0.0,0.0,0.0,7.1420343709310945,35.058381155138875,268.9769157319548
http://www.sports-reference.com/cfb/players/grady-jarrett-1.html,Grady Jarrett,137.0,NT,Clemson,2015.0,ATL,217,Clemson,22.0,19.682217461508827,113.42005827468613,56.0,0.0,0.0,0.0,4.772838087374239,0.0,0.0,0.0,0.0,48.0,73.08217786941034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.397700513129287,0.0,0.0,0.0,0.0,7.302831311393257,32.14353497427143,234.33969426095302
http://www.sports-reference.com/cfb/players/greg-blue-1.html,Greg Blue,149.0,DB,Georgia,2006.0,MIN,317,Georgia,24.0,20.854121736379057,118.27453908098279,2.0,0.0,0.0,0.0,4.771830923658768,0.0,0.0,0.0,0.0,13.0,76.06933827698731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.356896372761489,0.0,0.0,0.0,0.0,7.1420343709310945,35.058381155138875,268.9769157319548
http://www.sports-reference.com/cfb/players/greg-brooks-1.html,Greg Brooks,183.0,DB,Southern Miss,2004.0,CIN,57,Southern Miss,23.0,20.268169598943842,115.84729867783452,1.0,0.0,0.0,0.0,4.772334505516501,0.0,0.0,0.0,0.0,35.0,74.57575807319881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.377298442945387,0.0,0.0,0.0,0.0,7.222432841162172,33.60095806470517,251.65830499645347
http://www.sports-reference.com/cfb/players/greg-childs-1.html,Greg Childs,134.0,WR,Arkansas,2012.0,MIN,177,Arkansas,22.0,19.682217461508827,113.42005827468613,0.0,0.0,0.0,0.0,4.772838087374239,0.0,0.0,0.0,0.0,44.0,73.08217786941034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.397700513129287,0.0,0.0,0.0,0.0,7.302831311393257,32.14353497427143,234.33969426095302
http://www.sports-reference.com/cfb/players/greg-hardy-2.html,Greg Hardy,175.0,DE,Mississippi,2010.0,CAR,137,Mississippi,22.0,19.682217461508827,113.42005827468613,33.0,0.0,0.0,0.0,4.772838087374239,0.0,0.0,0.0,0.0,40.0,73.08217786941034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.397700513129287,0.0,0.0,0.0,0.0,7.302831311393257,32.14353497427143,234.33969426095302
http://www.sports-reference.com/cfb/players/greg-jennings-1.html,Greg Jennings,52.0,WR,Western Michigan,2006.0,GNB,22,SMALL SCHOOL,22.0,19.682217461508827,113.42005827468613,66.0,0.0,0.0,0.0,4.772838087374239,0.0,0.0,0.0,0.0,42.0,73.08217786941034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.397700513129287,0.0,0.0,0.0,0.0,7.302831311393257,32.14353497427143,234.33969426095302
http://www.sports-reference.com/cfb/players/greg-jones-1.html,Greg Jones,55.0,RB,Florida St.,2004.0,JAX,122,Florida St.,23.0,20.268169598943842,115.84729867783452,9.0,0.0,0.0,0.0,4.772334505516501,0.0,0.0,0.0,0.0,44.0,74.57575807319881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.377298442945387,0.0,0.0,0.0,0.0,7.222432841162172,33.60095806470517,251.65830499645347
http://www.sports-reference.com/cfb/players/greg-jones-2.html,Greg Jones,185.0,LB,Michigan St.,2011.0,NYG,76,Michigan St.,22.0,19.682217461508827,113.42005827468613,3.0,0.0,0.0,0.0,4.772838087374239,0.0,0.0,0.0,0.0,52.0,73.08217786941034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.397700513129287,0.0,0.0,0.0,0.0,7.302831311393257,32.14353497427143,234.33969426095302
http://www.sports-reference.com/cfb/players/greg-lloyd-1.html,Greg Lloyd,237.0,LB,Connecticut,2011.0,PHI,64,Connecticut,22.0,19.682217461508827,113.42005827468613,0.0,0.0,0.0,0.0,4.772838087374239,0.0,0.0,0.0,0.0,33.0,73.08217786941034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.397700513129287,0.0,0.0,0.0,0.0,7.302831311393257,32.14353497427143,234.33969426095302
http://www.sports-reference.com/cfb/players/greg-mccoy-1.html,Greg McCoy,220.0,DB,TCU,2012.0,CHI,143,TCU,23.0,20.268169598943842,115.84729867783452,0.0,0.0,0.0,0.0,4.772334505516501,0.0,0.0,0.0,0.0,52.0,74.57575807319881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.377298442945387,0.0,0.0,0.0,0.0,7.222432841162172,33.60095806470517,251.65830499645347
http://www.sports-reference.com/cfb/players/greg-mcelroy-1.html,Greg McElroy,208.0,QB,Alabama,2011.0,NYJ,337,Alabama,23.0,20.268169598943842,115.84729867783452,1.0,0.0,0.0,0.0,4.772334505516501,0.0,0.0,0.0,0.0,35.0,74.57575807319881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.377298442945387,0.0,0.0,0.0,0.0,7.222432841162172,33.60095806470517,251.65830499645347
http://www.sports-reference.com/cfb/players/greg-olsen-1.html,Greg Olsen,31.0,TE,Miami (FL),2007.0,CHI,261,Miami (FL),22.0,19.682217461508827,113.42005827468613,60.0,0.0,0.0,0.0,4.772838087374239,0.0,0.0,0.0,0.0,33.0,73.08217786941034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.397700513129287,0.0,0.0,0.0,0.0,7.302831311393257,32.14353497427143,234.33969426095302
http://www.sports-reference.com/cfb/players/greg-robinson-3.html,Greg Robinson,2.0,T,Auburn,2014.0,STL,200,Auburn,21.0,19.09626532407364,110.99281787153791,24.0,0.0,0.0,0.0,4.773341669231969,0.0,0.0,0.0,0.0,12.0,71.58859766562185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.418102583313183,0.0,0.0,0.0,0.0,7.383229781624334,30.686111883837725,217.02108352545156
http://www.sports-reference.com/cfb/players/greg-romeus-1.html,Greg Romeus,226.0,DL,Pittsburgh,2011.0,NOR,143,Pittsburgh,23.0,20.268169598943842,115.84729867783452,0.0,0.0,0.0,0.0,4.772334505516501,0.0,0.0,0.0,0.0,40.0,74.57575807319881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.377298442945387,0.0,0.0,0.0,0.0,7.222432841162172,33.60095806470517,251.65830499645347
http://www.sports-reference.com/cfb/players/greg-salas-1.html,Greg Salas,112.0,WR,Hawaii,2011.0,STL,61,Hawaii,23.0,20.268169598943842,115.84729867783452,4.0,0.0,0.0,0.0,4.772334505516501,0.0,0.0,0.0,0.0,48.0,74.57575807319881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.377298442945387,0.0,0.0,0.0,0.0,7.222432841162172,33.60095806470517,251.65830499645347
http://www.sports-reference.com/cfb/players/greg-scruggs-1.html,Greg Scruggs,232.0,DE,Louisville,2012.0,SEA,142,Louisville,22.0,19.682217461508827,113.42005827468613,1.0,0.0,0.0,0.0,4.772838087374239,0.0,0.0,0.0,0.0,42.0,73.08217786941034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.397700513129287,0.0,0.0,0.0,0.0,7.302831311393257,32.14353497427143,234.33969426095302
http://www.sports-reference.com/cfb/players/guy-whimper-1.html,Guy Whimper,129.0,DE,East Carolina,2006.0,NYG,41,SMALL SCHOOL,23.0,20.268169598943842,115.84729867783452,13.0,0.0,0.0,0.0,4.772334505516501,0.0,0.0,0.0,0.0,33.0,74.57575807319881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.377298442945387,0.0,0.0,0.0,0.0,7.222432841162172,33.60095806470517,251.65830499645347
http://www.sports-reference.com/cfb/players/ha-ha-clinton-dix-1.html,Ha Ha Clinton-Dix,21.0,DB,Alabama,2014.0,GNB,337,Alabama,21.0,19.09626532407364,110.99281787153791,34.0,0.0,0.0,0.0,4.773341669231969,0.0,0.0,0.0,0.0,38.0,71.58859766562185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.418102583313183,0.0,0.0,0.0,0.0,7.383229781624334,30.686111883837725,217.02108352545156
http://www.sports-reference.com/cfb/players/hakeem-nicks-1.html,Hakeem Nicks,29.0,WR,North Carolina,2009.0,NYG,160,North Carolina,21.0,19.09626532407364,110.99281787153791,40.0,0.0,0.0,0.0,4.773341669231969,0.0,0.0,0.0,0.0,36.0,71.58859766562185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.418102583313183,0.0,0.0,0.0,0.0,7.383229781624334,30.686111883837725,217.02108352545156
http://www.sports-reference.com/cfb/players/hakim-akbar-1.html,Hakim Akbar,163.0,LB,Washington,2001.0,NWE,142,Washington,21.0,19.09626532407364,110.99281787153791,1.0,0.0,0.0,0.0,4.773341669231969,0.0,0.0,0.0,0.0,33.0,71.58859766562185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.418102583313183,0.0,0.0,0.0,0.0,7.383229781624334,30.686111883837725,217.02108352545156
http://www.sports-reference.com/cfb/players/hamza-abdullah-1.html,Hamza Abdullah,231.0,DB,Washington St.,2005.0,TAM,36,SMALL SCHOOL,22.0,19.682217461508827,113.42005827468613,5.0,0.0,0.0,0.0,4.772838087374239,0.0,0.0,0.0,0.0,11.0,73.08217786941034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.397700513129287,0.0,0.0,0.0,0.0,7.302831311393257,32.14353497427143,234.33969426095302
http://www.sports-reference.com/cfb/players/hanik-milligan-1.html,Hanik Milligan,188.0,DB,Houston,2003.0,SDG,63,Houston,23.0,20.268169598943842,115.84729867783452,6.0,0.0,0.0,0.0,4.772334505516501,0.0,0.0,0.0,0.0,34.0,74.57575807319881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.377298442945387,0.0,0.0,0.0,0.0,7.222432841162172,33.60095806470517,251.65830499645347
